index,text,quality,difficulty,prof_name
6551,Louters was fantastic as a Chem prof. He is super clear during lectures and makes sure that students understand. ,4.5,4.0,Larry Louters
6552,"Professor Louters is the best professor I have ever taken at Calvin. If you have a chance to take him for a class do it as soon as possible. He is the rare professor that has a mastery of knowledge and is able to teach it in a clearly understandable way. He is always willing to help you, or simply talk about anything. If I could, Id take him again",5.0,3.0,Larry Louters
6553,"Best kept secret of Calvin. Awesome prof. Hate chem and a hard course but he has a great scientific mind for christ and shows it and how to use it. Devotions he did were great. Has a sense of humor but doesnt always show it. Makes you work for the grade. But i ended up enjoying the class. I hate chem. Wouldnt take again, but if I had to itd be him.",5.0,4.0,Larry Louters
6554,"The class was pretty tough, but his notes are all super organized and he always puts his notes online. He is always willing to help because he knows Chemistry isn't for everyone and he knows the course is hard for some people. The tests are short and pretty easy as long as you study the notes and he posts practice tests online that are helpful!",4.0,3.0,Larry Louters
6555,"Louters is the best!!! His lectures and tests are so straight-forward and clear. The only homework we had was like 10 problems(max.) out of the book a week. I was fortunate to have him for lab, too.  Equally great.",5.0,3.0,Larry Louters
6556,This is the prof you need to take for 121. I took his online class. He provides a lecture for each day of class and the notes to go with his lecture. There is no additional homework or reading. 3 tests over the material and two 4-5 page papers. I ran to sign up for his summer course for my next religion core.,4.0,2.0,Richard Whitekettle
6557,"Amazing lectures that go very in depth into biblical analysis. He is super easy to follow, although due to a physical condition his handwriting can be a challenge to make out. My only gripe is that his tests are graded incredibly harshly. Missing a word phrase that he wanted will result in major points docked from the overall grade. Otherwise great",5.0,5.0,Richard Whitekettle
6558,Prof Whitekettle is a truly a gem. He genuinely cares about his students and is so fun to listen to. He turned a subject I dreaded into one I looked forward to attending. He is a tough grader but having him as a prof was worth working hard!,5.0,4.0,Richard Whitekettle
6559,"Whitekettle is funny and really cares about his students. His papers are interesting to write but tough because he has VERY specific things he's looking for that aren't always clear. Tests are challenging, but basically memorize your notes and you'll be good. Definitely need to pay attention to lectures but don't need to do the homework to pass.",5.0,4.0,Richard Whitekettle
6560,"Getting an A in a religion class is hard, but it's totally doable with Whitekettle! Write down everything on the board and then some. Pay attention to what he says, his handwriting isn't great. Tests are you rewriting your notes, so memorize your notes in the chunks given in class. Meet with him for your papers - he'll help you structure them.",5.0,3.0,Richard Whitekettle
6561,"Super nice guy who cares about everyone. Lectures are awesome and entertaining. My only complaint is that he grades tests/papers very particularly, and you must include a ridiculous amount of details from lecture for the A grade. Otherwise Whitekettle is a wonderful prof. and person. Makes you think outside of class too!",4.0,4.0,Richard Whitekettle
6562,"He is a professor who truly loves God and has a passion for sharing his knowledge with students. His lectures are full of anecdotes that exemplify what you're learning about, and he doesn't shy away from talking about tough topics. I even emailed him asking for spiritual guidance for something going on in my personal life, and he was incredible.",5.0,3.0,Richard Whitekettle
6563,I had him for an interim class and it was awesome! I would definitely have taken him for a semester class if i had the opportunity.,5.0,3.0,Richard Whitekettle
6564,"Whitekettle is a good story teller but every class is him talking for the entire time. Raising your hand is taboo and he won't call on you if you do. He doesn't take attendance so it's easy to slack off. Tests are essay only and he doesn't give any review just a ""know everything"" assumption. Grading is very specific. Good and funny guy but bad prof",2.0,3.0,Richard Whitekettle
6565,Great Prof. I took him for an interim course and learned a ton. He's also hilarious and has super great stories about his life... 10/10 would recommend.,5.0,3.0,Richard Whitekettle
6566,"If I could adopt anyone as my grandpa, it would be Whitekettle. Such a gem of an old man, would definitely recommend taking him. He made the class super interesting.",5.0,3.0,Richard Whitekettle
6567,"I cannot put into words how caring professor Whitekettle is. He truly wants every one of his students to succeed and goes above and beyond to do so. If you are thinking ""hmmm I wonder if I should take a class with professor Whitekettle?"" think no more. Your answer is yes. A true legend of our generation.",5.0,3.0,Richard Whitekettle
