index,text,quality,difficulty,prof_name
6413,"Long boring lectures, her quizzes were straight forward, the class project was super easy BUT her midterm and final were ridiculously difficult!The Midterm was multiple choice and free response, questions were hella specific and totally unexpecting.The final was similar to the final but more straightforward. Advice:STUDY EVERYTHING!Take good notes!",2.0,5.0,Dana Mukamel
6414,"Worst course I've ever taken. The midterm focused on minute details and heavy points for each essay question. Average was a D. She seemed ok with it though..but it's not ok. With the final, similar deal, except minute details were on the multiple choice. Avoid if possible, don't take this class.. Boring and difficult and it just didn't need to be.",2.0,4.0,Dana Mukamel
6415,First half of the class she focuses on health economics and the second half is mainly health policy. Midterm killed everyone. Final is cumulative. Take good notes and literally write down everything she says.EVERYTHING. Lecture notes are ok but lack organization. don't need the book bc reading it just makes you hate the class more,2.0,5.0,Dana Mukamel
6416,You don't really need the expensive book that goes with the course. Just don't fall asleep in class and take good notes because there are no powerpoint slides and she writes everything on the board. Make sure to pay attention to the examples she gives because they are usually on the quizzes/midterms. Just make sure to take good notes!,3.0,3.0,Dana Mukamel
6417,"Didn't need the book much at least not for me.  the test questions require long answers , so expect to study alot.there's a  ""debate"" which a good thing, since it's the only thing you can get a perfect grade on.",3.0,5.0,Dana Mukamel
6418,"The material is so interesting but Mukamel does not have  the ability to engage her students nor does she have the capacity to create exams/quizzes that equally translate how much my classmates and I studied for this class. Her TA's grade horribly, and she is basically never available for outside help.",1.0,5.0,Dana Mukamel
6419,"As a professor Mukamel is ok, the material she covers is interesting, but her tests ruined the class for me. Her questions are beyond vague, Ex: ""Write what you know about the RAND"" Really? Worst tests I have ever taken. She does not post her notes online, she lectures using the whiteboard, no power points. Gives extra credit for evaluation.",3.0,3.0,Dana Mukamel
6420,"If you get a chance to take Raynard, absolutely do. You will get both an interesting course and a great professor. Your participation grade is based on quizzes instead of a nebulous idea of what a professor thinks you deserve, just one example of her dedication to fairness in her courses.",5.0,4.0,Holly Raynard
6421,"She is such a nice lady, she even bought us donuts on exam day!! There is reading assigned to be done before each class but interesting so not too bad. She wants to hear your feedback and wants her students to do well. Grade is pretty much just 2 exams which are straightforward and clicker quizzes which are super easy! She also offers extra credit",5.0,3.0,Holly Raynard
6422,Lectures were fun and she definitely made the material interesting. Great teaching style and was obviously very knowledgable about the subject. She was very understanding when it came to grading work. Would definitely recommend taking.,5.0,3.0,Holly Raynard
6423,"Good instructor. Some organizational issues, but those issues are minor. The class was interesting, but there are a lot of dense readings, so come prepared by reading the day's material at least 2 days in advance. Which is what you're supposed to do, really.",4.0,4.0,Holly Raynard
6424,"I have taken 2 classes (I am going to take my 3rd one) w.her and although shes not completely easy she's the best teacher I have had at UF. If you do all ur work u will get an A. Extremely Fair, Easy to Talk To, and Very Nice. I love her and recommend everyone to take her classes.",5.0,4.0,Holly Raynard
6425,"Awesome, awesome, awesome teacher. She's super knowledgeable and encouraging. Just be sure to only take her classes (or any language classes, for that matter) if you are completely dedicated from day 1!",5.0,5.0,Holly Raynard
6426,"Awesome teacher, super involved and knows what she's doing.",4.5,4.0,Holly Raynard
6427,"I have taken many classes with Holly and highly recommend any class she teaches. She is super clear about expectations and always willing to help. The material is always very interesting and relevant, and the homework amounts are always fair. She will also do everything she can to give you extra credit it you need it.",5.0,3.0,Holly Raynard
6428,"Really nice, really helpful",5.0,3.0,Holly Raynard
6429,"She is a great teacher and extremely helpful. Also, Czech is really interesting.",5.0,3.0,Holly Raynard
6430,"Very nice indeed, plus the class is pretty interesting.",5.0,2.0,Holly Raynard
6431,Just do all the homework.,5.0,3.0,Holly Raynard
6432,"Easiest A to get- All the test questions come directly from the powerpoint. If you struggle on the exams that basically means you didn't study or read his PowerPoints. He also drops the lowest test grade, so if you do well on first 2 exams then you don't need to take final. 1000% TAKE HIM",5.0,2.0,Victor Lopez
6433,"Nice guy and wants his students to do well, but tests the class like it is law school. Posts his slides online and gives an extra credit assignment that is hard but worth doing. Test questions make you actually apply the material taught to court cases and legal actions... like dude it is a 100 class. Would take someone else.",3.0,3.0,Victor Lopez
6434,"Lopez is a nice guy and really knows his stuff, but when it comes to his lectures, well get ready to sit there and listen to him talk about nonsense. He posts all his powerpoints online, so most of the class barely pays attention. Tests come straight from slides, but there is a ton of slides. Would suggest taking someone else.",3.0,3.0,Victor Lopez
