,text,quality,difficulty,prof_name
742,"A true honor to be taught by Professor Maheta-Wells. She is very organized and sticks to her syllabus. Her teaching style is fast-paced for 115 and 125 combined so make sure not to miss, and also take advantage of tutoring. She offers plenty of individual help during class and study labs outside of class. I'd take Maheta-Wells again.",5.0,3.0,Maheta Wells
743,"She is one of those teachers you really appreciate! As long as you do the work, you will be fine. If you dont feel confident to take her compressed class then take the 16 week class (talk to her to see whats best for u). A big plus is that she shows you easier methods beyond what the homework book teaches and makes sure you get the content.",5.0,3.0,Maheta Wells
744,"she knows what she is doing, one of the best. she is too good to teach there.",5.0,4.0,Maheta Wells
745,"I took her compressed course with Math 115 & 125. One of the BEST professors I've ever had. Very passionate and caring about her job. She is always clear on her lectures, stops to answer your questions, and sacrifices a lot of personal time to review for tests. Lots of HW yeah, but its only to make sure you get the material stuck in your head!",5.0,3.0,Maheta Wells
746,"I tooked the 115 and 125 class with Mrs,Wells. Very good teacher be prepare to do lots of homework. you want an ""A"" she will make you work for it. Her lectures are very clear she is very passionate about her job and helping her students.I would take her for all my math classes if I could.",5.0,4.0,Maheta Wells
747,GREAT! Instructor. You might need a tutor and to dedicate lots time for MATH125. She is one of the BEST instructors!,5.0,3.0,Maheta Wells
748,"Do the work to grasp/remember the material and you'll pass, simple as that. (8 week course) Grade: A",5.0,3.0,Maheta Wells
749,"Mrs. Wells is very passionate about her job. She likes to make sure that everyone understands her material in class. Homework was asked of us but not necessary to turn in. If you understand the material, tests will show. Show up to class to learn the material and you'll be fine. She also gives reviews before tests which obv helps a lot!",5.0,3.0,Maheta Wells
750,"Wells is a knowledgeable professor who knows her material well, but she has ridiculous high expectations for her students. Her exams are confusing and sometimes go beyond the scope of her lectures. Hardest class I ever took, I spent so much time studying for every exam and when the tests came along it looked like I never studied.",3.0,5.0,Maheta Wells
751,She's an amazing teacher! I would recommend her to everyone!,5.0,4.0,Maheta Wells
752,she very good .I was intimidated by math before I got in her class but now bring it on,5.0,3.0,Maheta Wells
753,"She is by far the BEST of the BEST! I graduated from Trade Tech already and she came to my mind & I realized how she haves been the most passionate, caring, and greatest math teacher I have ever had. TAKE HER! Her style of teaching will make math easy! I took 105 & 115/125 with her! Thanks her I learned math! Now I'm in higher level maths chilling!",5.0,2.0,Maheta Wells
754,"This is one instructor that will make you laugh, smile, and cry all in the same day. His story is so amazing, everything he has been through has made him a better teacher and I have to say it was a pleasure knowing him while I had his class. When possible take one of his classes because you will not be sorry you did.",5.0,3.0,Frank Plachecki
755,Frank gives students a handout with all the assignments due so if you want to work ahead you can. Frank has special material he provides himself on the subject. A real treasure for his students. Frank has a passion for your success. You will enjoy all of his classes. He makes learning fun and offers to help students in class with their resumes.,5.0,1.0,Frank Plachecki
756,"Frank is AMAZING! I love his classes! Wish he had more at Anoka Tech! Easy going and I learn a lot! He has a big heart and you have him for the next 20 years if you need him! He is the best instructor I have ever come across in all my years as a student! He helps students with résumé, just ask! What a generous man he is! I won't forget Frank!",5.0,1.0,Frank Plachecki
757,"I would not take this class again. With this class, it would be impossible for me to even pass. Lecture you had to practically teach to yourself using the powerpoints slides which briefly described the concepts. The practice problem videos were unclear and it did not seem that she was interested in the subject. For lab she was unhelpful and unclear",1.0,5.0,Stephanie Rafferty
