,text,quality,difficulty,prof_name
1158,"I could care less for Zevi. He knowingly keeps you in class past the end time. He doesn't grade or collect homework, but he expects you to do it. The book is outrageously expensive. His handwriting is a really bad, so its hard to read his feedback from exams/quizzes. For some reason he thinks calc 2 & 3 are prerequisites. Class was a waste of time",2.0,3.0,Zevi Miller
1159,Bit of a grumpy man when interacting with students. Usually shows up a few minutes late and holds class over several minutes. Average at actually conveying information. Grade determined by 4 exams and a few quizzes.,2.0,3.0,Zevi Miller
1160,"Beware taking this professor. Clearly very smart, but is often slow to get to the point, if at all. You are completely left in the dark about the grading scale and your current grade until after finals, which just compounds stress. He has a nice curve and generous scale to make up for the incomplete teaching, but would not take again.",2.0,4.0,Zevi Miller
1161,"Class was graded entirely by 3 quizzes and 4 exams. Homework is assigned but not collected or graded. Lectures can get very boring, but his expectations are clear so it's easy to do well as long you go to class and pay attention. Difficulty goes up about 3 weeks before finals.",2.0,3.0,Zevi Miller
1162,"Miller is an extremely tough teacher. I mean this in the nicest way possible, but his voice is extremely hard to tolerate. Your final grade is composed of 4 exams that are not similar to the ridiculous amount of optional homework that he assigns.  He's also not helpful when asked questions. Our class always went over by 15 mins. Do not recommend.",2.0,5.0,Zevi Miller
1163,"His voice is the most monotone and boring thing that will ever insult your ears. I literally can't stay awake during his class. He doesn't grade homework so your grade is solely dependent on quizes and tests,  If you can manage to stay awake in class, the tests and quizes aren't super bad and he holds the class over almost everyday. ",1.5,3.0,Zevi Miller
1164,"The homework is optional but it's the only way you'll learn. Tests aren't too bad if you do the work. When he ""teaches"" during class it takes him half the class period to teach something. By this point you've already started thinking about how shoving a pencil in your ear is more exciting. He posts the work online so you really don't have to attend",2.0,3.0,Zevi Miller
1165,"Miller understands the material but doesn't teach very well. The class is mixture of rambling and rushing at the end to fit in examples that are ""crucial"" for the class. Miller goes over by 8 mins a day. Over all, I would not want to take a class with him again.",2.0,4.0,Zevi Miller
1166,Bad really bad,1.0,4.0,Borhua Wang
1167,"As a Chinese, I don't even understand her accent.... Too much information for memorize and she only test on 15% of them. Do not try to run away during break.",1.0,4.0,Borhua Wang
1168,"Borhua is bizarrely bad at spelling. She's even spelled names inconsistently between slides and even on review sheets. In a subject that's relatively obscure like Chinese Landscape Painting, knowing who and what you're looking up is really important, which is hard when you're fixing all of her mistakes or trying to figure out what she's saying.",2.0,5.0,Borhua Wang
1169,"Trying to understand her gives me a headache, feels like she doesn't know what she's talking about with all the ""um""s and ""uh"". Her class is the most boring thing ever. The assignments that she gives out have no point and the instructions are very vague and hard to comprehend. Only stayed in her class because other classes are full. ",1.0,5.0,Borhua Wang
1170,"Impossible to understand, manages to pinpoint the most boring piece/artist possible and talks about it/them for 40 minutes. (not that you can understand her anyway.) She is not a friendly or understanding person and the instructions she gives on assignments are somehow both unreasonably rigid and unclear. avoid if possible.",1.0,4.0,Borhua Wang
1171,"Meh. U can hardly hear her (unless u sit close),&she's pretty hard to understand if u try. gives study guides for all tests, and note taking, while helpful (if u can hear her), is not completely req. because of the comprehensive guide. Also, doesn't make u memorize specific dates for each piece (for slide IDpart of test), just the blanket era dates",1.5,2.0,Borhua Wang
1172,"There was one quiz, a paper, a mid-term and a final, so overall, not a lot of work, but your grade rests on only these things. Hard to pay attention because she is barely audible. I would have been more inspired/ learned more with another professor.",1.5,3.0,Borhua Wang
1173,"On top of her strong accent she talks extremely soft so you can understand anything she says. Her tests are easy, but  she makes you study also every piece of work in the chapters, expect to memorize at least a hundred slides before the midterm and final. Try to avoid taking this teacher at all costs",1.0,5.0,Borhua Wang
1174,"Extreme asian (possibly Chinese) accent. I really did try to listen hard and take it all in, but honestly someone who is this unclear in the english language should NOT be lecturing in english...It really is not fair to the students. She seems knowledgeable, I'm not questioning that, but save yourself the trouble of needing a translator",2.0,4.0,Borhua Wang
1175,"The syllabus did not depict what the class actually was. It consisted of lots of long readings and harsh grades on our essays. We all thought we were doing well until after finals when grades were released. Favoritism is definitely an issue and while I feel like harsh grading can be justified, I didn't think it was in this case based off the class.",2.0,4.0,Nicole Ranganath
1176,"Worst and most unfair professor I have had at UCD. Bad lectures, harsh grader, boring as hell. She is the ONLY professor that has ever given me a C/D on over 60+ essays I have wrote while at school, all other essays have been A's/B's.....other students who sat around me in HIS 173 felt the same way.",2.0,5.0,Nicole Ranganath
1177,"bad lecturer Has long pauses in the middle of sentences then starts talking about new ideas Notes are available online, but they dont help much Required to memorize 50+ ids for both midterm and final a lot of writing needed for a class without a writ. req",2.0,4.0,Nicole Ranganath
1178,"Worst class and worst teacher I've ever had at Davis. She talks at a speed that's hard to follow, she can't present materials clearly. The only good thing about her is that she dropped a whole essay.",1.0,5.0,Nicole Ranganath
1179,"I took his American Heritage course. As was spoken before, he is very eloquent and intelligent. However, he is very condescending, rude and arrogant.",1.0,3.0,Mark Kalthoff
1180,:-(,1.0,1.0,Sharon Robinson
1181,"She grades my papers and everything on here is needing more explanation. I swear its like ""what does a door knob open?"" She won't budge if you try to talk to her about it, pretty frustrating indeed. Don't take her class. Although I wouldn't blame her for this, her books are boring beyond measure. Odds are you can find better then her.",1.0,4.0,Phoebe Jackson
1182,"WORST PROF AT WPU!! DO NOT TAKE!! I cannot stress this enough!! I'm a straight A student, went to speak with her in person & she took an instant dislike to me when I told her how important school is to me & purposely made my semester difficult. She's rude, condescending and truly loathes her job. She's miserable and takes it out on us. STAY AWAY!!!",1.0,5.0,Phoebe Jackson
